,,855.016,854.759,854.502,854.244,853.987,853.73,853.473,853.216,852.958,852.701,852.444,852.187,851.929,851.672,851.415,851.158,850.9,850.643,850.386,850.128,849.871,849.614,849.357,849.099,848.842,848.585,848.327,848.07,847.813,847.555,847.298,847.04,846.783,846.526,846.268,846.011,845.753,845.496,845.238,844.981,844.724,844.466,844.209,843.951,843.694,843.436,843.179,842.921,842.664,842.406,842.149,841.891,841.634,841.376,841.118,840.861,840.603,840.346,840.088,839.831,839.573,839.315,839.058,838.8,838.542,838.285,838.027,837.77,837.512,837.254,836.997,836.739,836.481,836.224,835.966,835.708,835.45,835.193,834.935,834.677,834.419,834.162,833.904,833.646,833.388,833.131,832.873,832.615,832.357,832.099,831.842,831.584,831.326,831.068,830.81,830.552,830.295,830.037,829.779,829.521,829.263,829.005,828.747,828.489,828.232,827.974,827.716,827.458,827.2,826.942,826.684,826.426,826.168,825.91,825.652,825.394,825.136,824.878,824.62,824.362,824.104,823.846,823.588,823.33,823.072,822.814,822.556,822.298,822.04,821.781,821.523,821.265,821.007,820.749,820.491,820.233,819.975,819.717,819.458,819.2,818.942,818.684,818.426,818.168,817.909,817.651,817.393,817.135,816.877,816.618,816.36,816.102,815.844,815.585,815.327,815.069,814.811,814.552,814.294,814.036,813.777,813.519,813.261,813.003,812.744,812.486,812.228,811.969,811.711,811.453,811.194,810.936,810.677,810.419,810.161,809.902,809.644,809.385,809.127,808.869,808.61,808.352,808.093,807.835,807.576,807.318,807.059,806.801,806.542,806.284,806.026,805.767,805.508,805.25,804.991,804.733,804.474,804.216,803.957,803.699,803.44,803.182,802.923,802.664,802.406,802.147,801.889,801.63,801.371,801.113,800.854,800.596,800.337,800.078,799.82,799.561,799.302,799.044,798.785,798.526,798.268,798.009,797.75,797.492,797.233,796.974,796.715,796.457,796.198,795.939,795.68,795.422,795.163,794.904,794.645,794.386,794.128,793.869,793.61,793.351,793.092,792.834,792.575,792.316,792.057,791.798,791.539,791.281,791.022,790.763,790.504,790.245,789.986,789.727,789.468,789.209,788.951,788.692,788.433,788.174,787.915,787.656,787.397,787.138,786.879,786.62,786.361,786.102,785.843,785.584,785.325,785.066,784.807,784.548,784.289,784.03,783.771,783.512,783.253,782.994,782.735,782.476,782.216,781.957,781.698,781.439,781.18,780.921,780.662,780.403,780.144,779.885,779.625,779.366,779.107,778.848,778.589,778.33,778.07,777.811,777.552,777.293,777.034,776.774,776.515,776.256,775.997,775.738,775.478,775.219,774.96,774.701,774.441,774.182,773.923,773.664,773.404,773.145,772.886,772.626,772.367,772.108,771.849,771.589,771.33,771.07,770.811,770.552,770.292,770.033,769.774,769.514,769.255,768.996,768.736,768.477,768.217,767.958,767.699,767.439,767.18,766.92,766.661,766.401,766.142,765.883,765.623,765.364,765.104,764.845,764.585,764.326,764.066,763.807,763.547,763.288,763.028,762.769,762.509,762.25,761.99,761.731,761.471,761.211,760.952,760.692,760.433,760.173,759.914,759.654,759.394,759.135,758.875,758.616,758.356,758.096,757.837,757.577,757.318,757.058,756.798,756.539,756.279,756.019,755.76,755.5,755.24,754.981,754.721,754.461,754.201,753.942,753.682,753.422,753.163,752.903,752.643,752.383,752.124,751.864,751.604,751.344,751.085,750.825,750.565,750.305,750.045,749.786,749.526,749.266,749.006,748.746,748.487,748.227,747.967,747.707,747.447,747.187,746.928,746.668,746.408,746.148,745.888,745.628,745.368,745.108,744.849,744.589,744.329,744.069,743.809,743.549,743.289,743.029,742.769,742.509,742.249,741.989,741.729,741.469,741.209,740.949,740.689,740.429,740.169,739.909,739.649,739.389,739.129,738.869,738.609,738.349,738.089,737.829,737.569,737.309,737.049,736.789,736.529,736.269,736.009,735.749,735.489,735.229,734.968,734.708,734.448,734.188,733.928,733.668,733.408,733.148,732.888,732.627,732.367,732.107,731.847,731.587,731.327,731.066,730.806,730.546,730.286,730.026,729.765,729.505,729.245,728.985,728.725,728.464,728.204,727.944,727.684,727.423,727.163,726.903,726.643,726.382,726.122,725.862,725.602,725.341,725.081,724.821,724.56,724.3,724.04,723.779,723.519,723.259,722.999,722.738,722.478,722.218,721.957,721.697,721.436,721.176,720.916,720.655,720.395,720.135,719.874,719.614,719.353,719.093,718.833,718.572,718.312,718.051,717.791,717.531,717.27,717.01,716.749,716.489,716.228,715.968,715.707,715.447,715.186,714.926,714.666,714.405,714.145,713.884,713.624,713.363,713.103,712.842,712.581,712.321,712.06,711.8,711.539,711.279,711.018,710.758,710.497,710.237,709.976,709.716,709.455,709.194,708.934,708.673,708.413,708.152,707.891,707.631,707.37,707.11,706.849,706.588,706.328,706.067,705.806,705.546,705.285,705.024,704.764,704.503,704.242,703.982,703.721,703.46,703.2,702.939,702.678,702.418,702.157,701.896,701.636,701.375,701.114,700.853,700.593,700.332,700.071,699.81,699.55,699.289,699.028,698.768,698.507,698.246,697.985,697.724,697.464,697.203,696.942,696.681,696.42,696.16,695.899,695.638,695.377,695.116,694.856,694.595,694.334,694.073,693.812,693.551,693.291,693.03,692.769,692.508,692.247,691.986,691.725,691.465,691.204,690.943,690.682,690.421,690.16,689.899,689.638,689.377,689.116,688.855,688.595,688.334,688.073,687.812,687.551,687.29,687.029,686.768,686.507,686.246,685.985,685.724,685.463,685.202,684.941,684.68,684.419,684.158,683.897,683.636,683.375,683.114,682.853,682.592,682.331,682.07,681.809,681.548,681.287,681.026,680.765,680.504,680.243,679.982,679.721,679.46,679.199,678.937,678.676,678.415,678.154,677.893,677.632,677.371,677.11,676.849,676.588,676.326,676.065,675.804,675.543,675.282,675.021,674.76,674.499,674.237,673.976,673.715,673.454,673.193,672.932,672.67,672.409,672.148,671.887,671.626,671.365,671.103,670.842,670.581,670.32,670.059,669.797,669.536,669.275,669.014,668.752,668.491,668.23,667.969,667.708,667.446,667.185,666.924,666.662,666.401,666.14,665.879,665.617,665.356,665.095,664.834,664.572,664.311,664.05,663.788,663.527,663.266,663.005,662.743,662.482,662.221,661.959,661.698,661.437,661.175,660.914,660.653,660.391,660.13,659.869,659.607,659.346,659.084,658.823,658.562,658.3,658.039,657.778,657.516,657.255,656.993,656.732,656.471,656.209,655.948,655.686,655.425,655.164,654.902,654.641,654.379,654.118,653.856,653.595,653.334,653.072,652.811,652.549,652.288,652.026,651.765,651.503,651.242,650.98,650.719,650.458,650.196,649.935,649.673,649.412,649.15,648.889,648.627,648.366,648.104,647.843,647.581,647.32,647.058,646.796,646.535,646.273,646.012,645.75,645.489,645.227,644.966,644.704,644.443,644.181,643.919,643.658,643.396,643.135,642.873,642.612,642.35,642.088,641.827,641.565,641.304,641.042,640.781,640.519,640.257,639.996,639.734,639.472,639.211,638.949,638.688,638.426,638.164,637.903,637.641,637.379,637.118,636.856,636.594,636.333,636.071,635.81,635.548,635.286,635.025,634.763,634.501,634.24,633.978,633.716,633.454,633.193,632.931,632.669,632.408,632.146,631.884,631.623,631.361,631.099,630.837,630.576,630.314,630.052,629.79,629.529,629.267,629.005,628.744,628.482,628.22,627.958,627.697,627.435,627.173,626.911,626.65,626.388,626.126,625.864,625.602,625.341,625.079,624.817,624.555,624.294,624.032,623.77,623.508,623.246,622.984,622.723,622.461,622.199,621.937,621.675,621.414,621.152,620.89,620.628,620.366,620.104,619.843,619.581,619.319,619.057,618.795,618.533,618.272,618.01,617.748,617.486,617.224,616.962,616.7,616.438,616.177,615.915,615.653,615.391,615.129,614.867,614.605,614.343,614.081,613.82,613.558,613.296,613.034,612.772,612.51,612.248,611.986,611.724,611.462,611.2,610.938,610.677,610.415,610.153,609.891,609.629,609.367,609.105,608.843,608.581,608.319,608.057,607.795,607.533,607.271,607.009,606.747,606.485,606.223,605.961,605.699,605.437,605.175,604.913,604.651,604.389,604.127,603.865,603.603,603.341,603.079,602.817,602.555,602.293,602.031,601.769,601.507,601.245,600.983,600.721,600.459,600.197,599.935,599.673,599.411,599.149,598.887,598.625,598.363,598.101,597.839,597.577,597.315,597.053,596.791,596.529,596.266,596.004,595.742,595.48,595.218,594.956,594.694,594.432,594.17,593.908,593.646,593.384,593.122,592.859,592.597,592.335,592.073,591.811,591.549,591.287,591.025,590.763,590.5,590.238,589.976,589.714,589.452,589.19,588.928
-0.020506,-0.0264496,25388,25347,25394,25412,25294,25462,25420,25565,25380,25263,25371,25290,25578,25696,25286,25727,25429,25523,25426,25535,25761,25849,25825,25669,26002,25832,25787,25644,25800,25861,25878,25843,25818,25766,25891,26085,25972,26327,26159,26079,26159,26050,26174,26237,26472,26272,26417,26259,26366,26558,26664,26576,26674,26385,26471,26688,26614,26607,26554,26942,26924,26923,26744,27021,26653,27332,27262,27246,27264,27421,27346,27297,27543,27590,27268,27681,27561,27382,27385,27696,27774,27644,28109,27801,27910,27835,28070,28136,28421,28399,28440,28393,28636,28313,28296,28452,28533,28764,28781,28814,28742,28701,29124,28865,28773,29169,29282,29112,29031,29218,29394,29785,29808,29492,29659,29783,29571,30016,29912,29920,29971,30431,30122,30462,30542,30837,30864,30231,31125,30775,30940,31024,30934,31446,31366,31458,31238,31267,31563,31709,31235,31831,31865,31979,31894,32091,32295,32331,32498,32623,32564,32447,32649,32411,32759,32926,32982,33264,33316,33277,33369,33555,33704,33364,33754,33742,33865,34126,33910,34193,34215,34184,34463,34403,34938,34771,34970,34645,35015,35053,35466,35133,35251,35759,35537,35801,35735,35934,36153,36212,36156,36336,36549,36486,36698,37128,36942,36510,36887,37207,37222,37337,37173,37368,37562,37207,37342,37376,37554,38077,37968,38185,38254,38433,38787,38878,38966,38821,38980,39180,39139,39353,39728,39760,39844,39802,40191,40184,40270,40118,40119,40825,40660,40789,41097,41189,41028,41396,41815,41412,41694,41870,42040,41759,41824,42465,42635,42742,42557,42476,42792,42967,42429,42995,43326,43536,43572,43779,44059,43805,43738,44148,44006,44103,44116,44385,45038,44855,44664,44782,45610,45419,45254,45510,45253,46199,45517,45791,46243,46121,46337,46337,46681,46679,46779,46701,46976,47183,47289,47291,47937,47504,48015,47835,47836,48324,48196,48513,48587,49016,48592,48856,49512,48902,49540,49560,49510,50268,49439,49952,50280,50459,50406,50331,50730,50678,51256,50977,51361,51259,51269,51552,51621,52035,51944,51838,52280,52036,52168,52468,52477,52814,53008,52558,53162,53171,53215,53188,53675,53885,54115,53491,54118,53509,53808,54348,54716,54479,53891,54648,55090,54584,54333,55230,55076,54945,55436,55795,55587,55698,55628,56066,56135,56446,56105,56290,56201,56598,56569,56517,56765,57332,56917,56923,57149,56988,57612,57542,57618,57607,57864,57970,58283,58313,58001,59006,58599,58629,58893,59007,58771,59162,59079,59089,59174,59428,59849,59173,59811,60353,59974,60435,59638,60564,60620,60783,60383,60423,61054,61004,60601,60804,60966,60929,60490,61178,60860,61497,61520,61333,62097,61450,61871,62414,62015,62034,62379,62045,61971,63191,62349,62655,63184,62958,62846,62420,63078,62764,63453,62993,63302,62829,62994,63234,63452,63489,63579,63613,64107,64022,64093,63774,63760,64244,64277,64183,63657,64469,64475,64480,64149,64438,64482,64439,64436,64457,64453,64467,64443,64444,64480,64408,64483,64473,64460,64476,64472,64449,64466,64516,64448,64456,64442,64461,64454,64432,64458,64503,64502,64487,64466,64453,64487,64439,64483,64441,64484,64439,64445,64429,64470,64456,64489,64482,64482,64473,64450,64482,64431,64461,64462,64493,64445,64467,64444,64477,64494,64494,64507,64456,64464,64445,64497,64417,64492,64452,64458,64468,64472,64484,64482,64431,64444,64474,64448,64485,64469,64500,64449,64478,64470,64450,64466,64430,64413,64497,64485,64465,64411,64440,64476,64458,64470,64431,64508,64436,64499,64489,64342,64464,64173,63968,64280,64089,64448,64057,64056,64100,63704,64340,63489,63736,63898,63808,63174,63557,63302,62859,62992,63231,63228,62893,62662,62958,62483,62110,62496,62201,62243,61804,62195,61784,61547,62080,61690,61591,61262,61405,60958,61045,61557,61373,61409,60473,61143,60674,60824,60896,61210,60850,60403,60532,60328,59957,60069,59807,60134,59908,59722,59793,59599,59709,59574,59309,59266,59312,58852,59477,59215,59675,58632,59182,58991,58390,58606,58702,58541,58621,57827,58177,58295,58731,58267,58257,57757,57894,57845,58038,57971,58093,57719,57485,57117,57283,56834,57614,57344,57121,57157,56985,57177,56984,56958,56792,56754,56698,56300,56421,56500,56541,56205,56218,56147,56638,56370,56142,56093,56077,56207,56049,56277,56509,56272,56229,56195,56417,56266,56528,55436,55787,55922,55415,55674,56130,55914,55919,55576,55835,55735,56045,55499,55904,55430,55322,55389,55138,55502,55381,55299,55615,55175,55001,54978,54609,55211,54992,54413,54167,54438,54061,54166,53717,53684,53487,53313,53301,52921,52772,52800,51950,52183,51765,51184,51300,50561,50516,50372,50078,49654,49418,48554,48080,48251,47401,47417,46947,46350,45769,45878,45193,44937,44065,43855,43569,42710,42649,41548,41464,41264,41161,40442,39734,39540,38970,38811,38231,37809,37000,36637,36824,36325,35689,35276,34715,34564,34130,33823,33236,33161,32918,32149,31809,31526,31338,31095,30476,30137,29737,29493,28831,28652,28749,27981,27940,27812,27434,27043,26630,26440,25968,25861,25369,25267,25178,24668,24343,24080,23826,23639,23352,22815,22678,22519,22458,21940,21796,21341,21067,21199,20914,20582,20443,20257,19753,19995,19693,19501,18886,18946,18830,18582,18408,17915,17937,17657,17579,17506,17469,17121,16753,16789,16681,16401,16076,16269,16227,15990,15548,15516,15467,15099,15185,14976,14790,14663,14357,14349,14240,14033,13808,13622,13689,13672,13480,13110,13057,13146,13150,12674,12717,12571,12651,12459,12161,12171,11989,11778,11761,11635,11699,11556,11561,11390,11204,11228,10966,11173,10761,10746,10736,10461,10549,10453,10271,10252,10028,10146,10098,9975,9838,9748,9753,9781,9510,9505,9476,9373,9156,8929,8917,8816,8879,8694,8601,8667,8426,8487,8547,8331,8182,8221,8048,7946,7946,7903,7838,7780,7585,7643,7617,7525,7456,7256,7508,7477,7335,7130,7284,7142,7088,7061,7007,6932,6781,6892,6755,6777,6632,6466,6566,6683,6409,6566,6215,6359,6435,6209,6365,6206,5991,6037,5998,6079,6017,5956,5870,6051,5877,5798,5744,5769,5675,5615,5719,5588,5518,5544,5551,5488,5488,5437,5460,5306,5316,5150,5256,5110,5147,5182,5131,5076,5107,5054,4911,4887,5116,4977,4835,4693,4797,4734,4636,4712,4692,4714,4643,4870,4618,4590,4479,4570,4521,4519,4369,4347,4527,4452,4426,4362,4290,4239,4192,4201,4133
-0.020506,-0.0204496,22346,22015,22143,21760,22071,21991,22116,21794,22088,21801,22066,22016,21903,22268,21849,22173,21994,22201,22152,22252,21952,22183,22272,22324,22002,22302,22282,22296,22224,22323,22421,22829,22408,22596,22580,22670,22407,22650,22442,22884,22751,22690,22579,22741,22856,22548,22987,23010,22874,22946,22798,22987,23213,23195,23107,23301,23327,23274,23227,23434,23416,23399,23193,23652,23255,23428,23350,23723,23626,23666,23482,23643,23720,23981,23937,24153,23678,24200,23904,24121,24080,23967,24354,24224,24309,24296,24472,24807,24538,24544,24806,24644,24509,24969,24598,24999,24822,24913,25105,25021,25009,25017,25156,25347,25385,25204,25396,25718,25592,25526,25358,25744,25555,26054,25949,25969,25806,25984,26199,26081,26576,26491,26420,26674,26227,26592,27044,26764,26913,26849,26888,26978,26876,26904,27217,27388,27293,27472,27368,27651,27700,27573,27436,28036,27825,27978,28274,27948,28262,28415,28403,28021,28420,28457,28551,28820,29093,29436,29117,29167,29188,29368,29296,29211,29615,29540,29454,29702,30038,29839,29836,30223,29777,30153,30489,30594,30416,30752,31086,30813,30743,31226,31416,31219,31059,31189,31137,31668,31371,31749,31698,31971,31922,31995,32150,31883,32578,32347,32411,32905,32592,32503,32847,33044,32841,32848,33037,32581,32956,33485,33474,33470,33542,34122,34149,34417,34445,34543,34101,34573,34500,34431,34617,34846,35144,35252,35164,35167,35403,35186,35668,35582,35831,35666,36045,36080,35913,36417,36489,36216,36956,36934,36699,36744,37390,37254,37409,37393,37198,37501,37827,37514,37721,38079,38275,38182,38461,38457,38771,38290,38659,38635,39021,39209,39141,39000,39524,39779,39527,39789,40212,39786,39806,40244,40276,40362,40521,40933,40568,40774,41011,40989,41082,41262,41297,41706,41514,41551,41801,41954,41877,42617,42137,42463,42703,42520,42602,43236,42821,43521,43490,43231,43424,43511,43764,43859,44244,44424,44276,44554,44219,44648,45054,44714,44959,45102,45310,45315,45667,45033,45651,45505,45850,45862,45863,45773,46243,46417,46327,46624,46573,46678,47147,46784,47280,46731,46783,47416,47448,47370,47161,47639,47974,47510,48205,47869,48330,48157,48509,48498,48350,48419,48804,48677,49275,48923,48646,49558,49329,49440,49745,49899,49913,49949,49800,50143,50412,49673,50212,49976,50410,50372,50463,50830,50766,50719,51216,51143,51139,51223,51668,51326,51805,52186,51957,52090,52079,52278,52259,52325,52103,52756,52909,52596,52983,52508,53090,53246,53274,53509,53148,53643,53657,53477,53562,53922,54307,54029,54217,54339,54247,54270,54277,54069,54794,54787,54365,54711,54746,54831,55010,54887,55182,55393,54878,55409,55545,55413,55590,55643,55953,55980,55924,56111,56250,55918,56188,56090,56086,56451,55965,56366,56987,56929,56615,57153,57267,56945,56928,56625,57151,57076,57344,57518,57833,57144,57230,57402,56829,57696,57476,57445,57515,57600,57888,57838,57873,57916,58304,58326,58261,58202,57904,58160,58677,57989,58063,58124,58664,58545,58823,58234,58570,58382,58487,58484,58653,58647,59175,58412,58518,58499,58927,58458,59310,59423,58403,58951,59057,58675,58945,58998,59085,58518,59087,58855,59361,58590,58645,59082,59415,59215,58965,58946,59309,58772,59487,59532,59051,59371,59114,59122,59256,58995,59042,59119,59053,59186,59251,58969,59206,59441,58493,59166,59169,59059,58776,58535,58979,59173,58993,58428,58462,58735,58465,58805,58204,58369,58768,58260,58036,58660,57940,58248,57788,57908,58010,57632,58198,57574,57480,57179,57314,57379,56911,57274,57509,57283,57045,56672,57007,56788,56909,56368,56584,56716,56672,56552,56710,55840,56382,56564,56324,55775,55812,55515,55522,55684,55382,55234,55079,55289,55186,55019,55333,54909,54740,54783,55036,54756,54830,54344,54562,54522,53904,54231,54196,53753,54011,53820,54089,53396,53315,53639,53492,53382,53456,53445,53433,53500,53203,52880,52783,52732,52774,52968,52944,52671,52534,52865,52528,52232,52226,52115,52211,52570,52384,52099,51907,52425,51593,51768,52262,52039,51673,51319,51258,51767,51552,51167,51266,51207,51399,51238,51093,51195,50953,51004,51251,50998,50681,50869,50690,50417,50707,50614,50303,50361,50685,49884,49989,50277,50281,50589,50282,50328,49850,50262,50265,50015,49964,49893,49767,50200,50164,49846,49802,49788,49804,50022,49383,49633,49934,50046,49983,49906,49373,49283,49551,49504,49567,49873,49946,49752,49764,49456,49691,49387,49750,49244,49342,49512,49291,48935,48852,49043,48846,48516,48789,48168,48151,48213,47984,48118,48038,47835,47689,47018,47323,46991,46198,46589,46197,45902,45429,45377,45372,44970,44581,44220,43618,43350,42959,42902,43044,42205,41929,41447,41483,40828,40464,39948,39836,39240,38866,38636,38416,37624,37802,37201,36556,36424,36060,35683,35233,34992,34350,33966,33829,33495,33100,32783,32295,32309,31956,31648,31122,30900,30480,30050,29690,29537,29040,29018,28551,28179,28009,27788,27201,26975,26599,26709,26074,25866,25456,25191,25089,24981,24533,24212,24048,23516,23286,22815,22650,22652,22356,22339,21875,21479,21238,20926,21095,20706,20331,20233,20077,19875,19651,19293,19098,19113,18737,18779,18450,18263,17746,17910,17717,17441,17069,17093,17093,16841,16436,16252,16277,16230,15973,15556,15702,15426,15213,14934,14900,14749,14459,14450,14299,13944,14084,13781,13849,13576,13416,13246,13101,12887,12854,12562,12639,12417,12256,12245,11945,11956,11942,11976,11625,11510,11508,11137,11170,11030,10899,10840,10829,10657,10765,10631,10468,10391,10156,10113,10018,10162,9984,9828,9521,9537,9353,9504,9400,9342,8984,9002,8988,8898,8795,8790,8811,8586,8593,8394,8455,8241,8301,8238,7945,8142,7987,7873,8053,7795,7607,7697,7592,7502,7178,7278,7227,7142,7185,7097,7043,6953,7081,6794,6835,6689,6720,6619,6497,6558,6535,6494,6292,6358,6279,6173,6243,6158,6093,5960,6009,6032,5907,5908,5888,5711,5804,5728,5762,5564,5566,5650,5578,5529,5506,5447,5407,5391,5379,5339,5342,5013,5265,5079,5165,4985,5108,5020,5012,5096,4843,4980,5018,4800,4818,4733,4648,4775,4620,4689,4718,4556,4455,4538,4498,4371,4536,4450,4485,4317,4383,4328,4235,4248,4222,4223,4134,4133,4104,4147,4071,4055,3995,4108,3984,4188,4026,3998,3794,3896,3846,3685,3875,3875,3794,3727,3798,3760,3710,3677
-0.020506,-0.0144496,21957,21576,21301,21692,21483,21661,21496,21705,21614,21765,21607,21910,21616,21709,21551,21897,21805,21614,21994,21837,21634,21765,22093,21813,21745,22111,21907,22072,22008,22426,22129,22105,21934,21984,22039,21918,22259,22355,22142,22287,22253,22392,22584,22449,22310,22561,22326,22642,22646,22637,22809,22405,22697,22679,22976,22589,22580,22856,22891,22958,22924,23068,23090,23394,23039,23210,23154,23465,23353,23116,23387,23341,23419,23635,23300,23420,23605,23536,24053,23800,23724,23738,23744,23823,23988,24342,23855,23960,23976,24218,24249,24398,24470,24736,24465,24654,24545,24585,24306,24680,24747,24881,24868,24807,24888,24817,24738,25222,25084,25268,25210,25305,25755,25650,25624,25421,25667,25812,25717,25796,25828,25785,26182,26119,26332,26350,26303,26315,26099,26602,26237,26494,26648,26569,26919,26756,26793,26884,27413,27088,27442,27267,27344,27316,27646,27633,27823,27640,28170,28041,27771,27989,28100,28263,28394,28490,28691,28504,28964,28389,28741,28755,29050,28858,29080,29258,29305,29497,29599,29382,29457,29954,29585,29857,29983,29864,30029,30158,30350,30562,30302,30682,30767,30667,30779,30855,30977,30976,31419,31423,31131,31441,31778,31617,31609,31880,31645,31905,32160,31969,32262,32331,32708,32476,32553,32115,32037,32254,32536,32493,32812,33236,33301,33140,33655,33680,34004,33818,34110,34202,34380,34272,34477,34291,34723,34910,34384,34661,34851,35081,35225,35118,35466,35296,35118,35668,35689,36347,35940,35951,35874,36294,36350,36418,36621,36859,36435,36987,36837,37330,37369,37407,37368,37815,37101,37837,38160,37782,37713,37855,38140,38698,38321,38334,38847,38840,39165,38891,38999,38740,39480,39345,39202,39686,39522,39688,40374,39921,40215,40531,40432,40623,40614,40819,40524,40922,41237,41207,41507,41496,41565,41711,42085,41580,42254,42082,42391,42118,42072,42495,42953,42989,42805,43324,42861,43043,43189,43436,43508,43621,43809,43577,44282,44218,44269,44583,44315,44857,44385,45056,44842,45196,45157,45561,45810,45581,45688,45526,45997,46133,45901,46288,46057,46207,46599,46965,46938,46877,46919,47394,47178,47067,47297,47177,47697,47185,47750,47570,47857,48288,47736,48217,47799,48129,48384,48596,48803,48530,49115,48990,49054,48752,48815,49130,49165,49687,49620,49268,49999,49861,50406,49602,49826,50296,50199,51013,50677,50449,50890,50986,50761,51249,51016,51147,51269,51308,51665,52172,51786,51541,51772,51571,51786,51605,52533,52146,52301,52533,52853,52776,52575,52629,52844,52599,53298,53224,53420,53196,53246,53825,53426,53708,53468,53797,53665,53953,54018,54408,54032,54104,54677,54303,54668,54662,54740,54660,55011,54720,54743,55166,55182,55189,55142,55402,55337,55277,55873,55405,55707,55157,55821,55870,55525,56039,55924,56117,55749,56280,56287,56796,56267,56341,56386,56562,56892,56004,56308,56997,56423,57016,56976,57032,57012,57145,57160,57544,56770,57026,57392,57432,57254,57613,57161,56948,57790,57405,57631,57634,57914,57967,57841,57924,57943,57635,57572,57939,57744,58228,57697,58142,57932,58102,57916,57603,58001,58046,58159,58150,58049,57820,58179,58048,58169,58122,58416,58276,58360,58284,58251,58432,58858,58386,58268,58161,58626,58267,58561,58230,58530,58261,58413,57901,58591,58021,58339,58073,58808,58275,58442,58320,58077,58248,57934,58043,57780,58023,58408,57881,58102,58144,58235,58168,57883,57541,57768,57606,57972,58224,57081,57732,57323,57708,57074,57106,57586,57294,57100,56941,56853,56833,56955,56648,56754,56434,56339,56346,56884,56511,55947,56480,56413,56008,55653,56089,55862,55979,55794,55788,55430,55619,55719,55727,54812,55247,54767,54935,55017,55100,54922,54870,54221,54948,54156,54005,54505,54054,54478,53890,54151,53806,53917,53917,54035,53685,53481,53498,53670,53429,53356,53383,52957,53093,52925,53126,52218,52618,53047,52674,52577,52327,52743,52236,52191,52474,51841,52548,51378,51667,51153,51620,51570,51739,51574,51403,51508,51341,51707,51073,51211,51636,50993,50946,51189,50671,51216,50981,50747,50655,50376,50732,50613,50458,50377,50360,49966,50533,50073,50381,49786,50123,49372,49727,49992,49775,49801,49826,49942,49216,49932,49571,49627,49573,49336,49830,49395,49283,49532,49250,49571,49281,49025,48976,49515,49431,49415,48573,49442,49278,49455,49137,48974,49199,49587,48969,49337,49125,49302,48813,49150,48831,49200,48797,48989,49117,49082,48508,49077,48672,49109,48253,48390,48723,48188,48590,48124,48607,47722,47978,48291,48192,47595,47593,47173,47199,46888,47037,46983,47215,46860,46526,45955,45890,45054,45120,45377,44664,44385,44183,43816,44002,43396,43262,42701,42488,42109,41602,41311,40904,40932,40265,39889,39603,39236,38902,38900,38037,38029,37074,36867,36894,36392,35977,35811,35602,35001,34380,34519,33449,33281,32817,32798,32374,31993,31559,31449,31101,30603,30513,30097,29954,29676,29039,28894,28534,28381,27626,27716,27325,27035,26832,26415,26542,25805,25563,25372,25147,24787,24602,24132,23756,23672,23225,23111,22708,22952,22534,22272,21608,21286,21386,21175,20976,20636,20757,20269,20378,19974,19524,19410,19302,18979,18855,18514,18269,17935,18012,17745,17743,17384,17252,17128,16738,16581,16462,16374,16060,16161,15782,15483,15507,15420,15220,14833,14839,14736,14556,14382,14370,14148,13822,13736,13635,13457,13366,13299,13114,12888,12743,12731,12636,12601,12496,12250,12117,12116,11823,11924,11643,11259,11474,11356,11364,11206,11019,10877,10854,10636,10601,10478,10388,10259,10072,10226,10113,9742,9668,9696,9441,9627,9401,9418,9350,9377,9103,9076,9049,8805,8828,8807,8784,8600,8412,8308,8314,8326,8198,8146,8026,7973,7891,7759,7677,7657,7559,7548,7583,7278,7472,7190,7272,7188,7077,7028,6859,6940,6826,6882,6766,6760,6568,6535,6513,6377,6546,6408,6498,6109,6336,6169,6068,5937,5962,5968,5907,5940,5913,5823,5742,5793,5790,5750,5606,5663,5645,5481,5507,5475,5369,5485,5340,5277,5189,5255,5181,5316,5020,5046,5055,4930,4902,4918,4873,4844,4879,4761,4765,4735,4788,4772,4682,4552,4511,4510,4486,4443,4488,4479,4433,4537,4433,4458,4308,4323,4313,4362,4375,4246,4079,4102,4157,4119,4111,3984,3981,3976,4042,4048,4018,3907,3892,3901,3880,3919,3811,3682,3867,3758,3704,3685,3671,3743,3625,3540,3647
